InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,SalesAmount,InvoiceMonth,IsReturn
571883,22403,MAGNETS PACK OF 4 VINTAGE LABELS,1,2011-10-19 13:58:00,0.39,14704.0,United Kingdom,0.39,2011-10,False
551982,23284,DOORMAT KEEP CALM AND COME IN,2,2011-05-05 13:56:00,7.95,15023.0,United Kingdom,15.9,2011-05,False
579293,23371,SET 36 COLOUR PENCILS SPACEBOY,1,2011-11-29 11:22:00,1.25,14419.0,United Kingdom,1.25,2011-11,False
548497,22386,JUMBO BAG PINK POLKADOT,10,2011-03-31 13:43:00,2.08,13089.0,United Kingdom,20.8,2011-03,False
569324,22738,RIBBON REEL SNOWY VILLAGE,20,2011-10-03 12:32:00,1.65,16912.0,United Kingdom,33.0,2011-10,False
557215,23123,COCKTAIL SWORDS 50 PIECES,12,2011-06-17 12:22:00,0.83,17677.0,United Kingdom,9.959999999999999,2011-06,False
553351,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-05-16 13:35:00,2.08,18118.0,United Kingdom,2.08,2011-05,False
537199,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2010-12-05 14:06:00,2.95,15894.0,United Kingdom,2.95,2010-12,False
580905,23490,T-LIGHT HOLDER HANGING LOVE BIRD,6,2011-12-06 13:02:00,3.75,16313.0,United Kingdom,22.5,2011-12,False
575739,22154,ANGEL DECORATION 3 BUTTONS,1,2011-11-11 09:05:00,0.83,,United Kingdom,0.83,2011-11,False
544776,21930,JUMBO STORAGE BAG SKULLS,1,2011-02-23 11:39:00,4.96,,United Kingdom,4.96,2011-02,False
558321,22386,JUMBO BAG PINK POLKADOT,2,2011-06-28 11:53:00,4.13,,United Kingdom,8.26,2011-06,False
C553033,22982,PANTRY PASTRY BRUSH,-12,2011-05-12 19:50:00,1.25,13883.0,United Kingdom,-15.0,2011-05,True
554275,22855,FINE WICKER HEART,12,2011-05-23 13:17:00,1.25,14903.0,United Kingdom,15.0,2011-05,False
553140,21042,RED RETROSPOT APRON,1,2011-05-13 12:53:00,5.95,15373.0,United Kingdom,5.95,2011-05,False
550359,22760,"TRAY, BREAKFAST IN BED",1,2011-04-18 10:41:00,12.75,17841.0,United Kingdom,12.75,2011-04,False
568657,23287,RED VINTAGE SPOT BEAKER,1,2011-09-28 12:22:00,0.85,16460.0,United Kingdom,0.85,2011-09,False
572129,22617,BAKING SET SPACEBOY DESIGN,6,2011-10-21 09:25:00,4.95,17528.0,United Kingdom,29.700000000000003,2011-10,False
576059,23583,LUNCH BAG PAISLEY PARK,2,2011-11-13 15:19:00,1.65,15411.0,United Kingdom,3.3,2011-11,False
560690,22629,SPACEBOY LUNCH BOX,12,2011-07-20 12:00:00,1.95,16807.0,United Kingdom,23.4,2011-07,False
579133,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,2,2011-11-28 12:36:00,1.25,17852.0,United Kingdom,2.5,2011-11,False
556199,21400,RED PUDDING SPOON,24,2011-06-09 12:40:00,0.12,16170.0,United Kingdom,2.88,2011-06,False
556470,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2011-06-12 11:41:00,0.65,15291.0,United Kingdom,20.8,2011-06,False
572082,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-10-20 14:18:00,4.95,17672.0,United Kingdom,29.700000000000003,2011-10,False
550499,22595,GINGHAM HEART DECORATION,1,2011-04-18 15:16:00,1.63,,United Kingdom,1.63,2011-04,False
563944,21931,JUMBO STORAGE BAG SUKI,10,2011-08-22 10:08:00,2.08,17581.0,United Kingdom,20.8,2011-08,False
572074,22138,BAKING SET 9 PIECE RETROSPOT,2,2011-10-20 13:54:00,4.95,16284.0,United Kingdom,9.9,2011-10,False
560828,81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,20,2011-07-21 11:55:00,0.19,14298.0,United Kingdom,3.8,2011-07,False
574672,22077,6 RIBBONS RUSTIC CHARM,1,2011-11-06 12:25:00,1.95,13532.0,United Kingdom,1.95,2011-11,False
549154,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-04-06 16:47:00,7.95,17690.0,United Kingdom,15.9,2011-04,False
545217,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-28 16:59:00,24.96,,United Kingdom,24.96,2011-02,False
548003,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-03-29 10:39:00,2.95,18044.0,United Kingdom,17.700000000000003,2011-03,False
549575,22191,IVORY DINER WALL CLOCK,1,2011-04-10 16:04:00,8.5,13956.0,United Kingdom,8.5,2011-04,False
571442,23240,SET OF 4 KNICK KNACK TINS DOILY,3,2011-10-17 13:39:00,4.15,17049.0,United Kingdom,12.450000000000001,2011-10,False
554670,85174,S/4 CACTI CANDLES,4,2011-05-25 15:47:00,4.95,18044.0,United Kingdom,19.8,2011-05,False
539436,22147,FELTCRAFT BUTTERFLY HEARTS,1,2010-12-17 14:49:00,3.36,,United Kingdom,3.36,2010-12,False
547705,21397,BLUE POLKADOT EGG CUP,12,2011-03-24 18:20:00,0.39,14056.0,United Kingdom,4.68,2011-03,False
548504,21931,JUMBO STORAGE BAG SUKI,4,2011-03-31 14:33:00,4.13,,United Kingdom,16.52,2011-03,False
576860,23084,RABBIT NIGHT LIGHT,6,2011-11-16 15:58:00,2.08,17602.0,United Kingdom,12.48,2011-11,False
578833,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,10,2011-11-25 15:23:00,7.46,,United Kingdom,74.6,2011-11,False
536805,21069,VINTAGE BILLBOARD TEA MUG,12,2010-12-02 16:38:00,1.25,14775.0,United Kingdom,15.0,2010-12,False
578844,71270,PHOTO CLIP LINE,3,2011-11-25 16:14:00,2.46,,United Kingdom,7.38,2011-11,False
577768,23633,SET 10 CARDS WORLD CHILDREN 17067,1,2011-11-21 15:18:00,2.49,,United Kingdom,2.49,2011-11,False
566061,79321,CHILLI LIGHTS,4,2011-09-08 15:36:00,5.75,13267.0,United Kingdom,23.0,2011-09,False
556041,21983,PACK OF 12 BLUE PAISLEY TISSUES,12,2011-06-08 12:44:00,0.29,17954.0,United Kingdom,3.4799999999999995,2011-06,False
543358,90214G,"LETTER ""G"" BLING KEY RING",1,2011-02-07 14:04:00,0.83,,United Kingdom,0.83,2011-02,False
552234,47599A,PINK PARTY BAGS,2,2011-05-06 16:01:00,4.13,,United Kingdom,8.26,2011-05,False
544208,22383,LUNCH BAG SUKI  DESIGN,2,2011-02-17 10:34:00,4.96,,United Kingdom,9.92,2011-02,False
580367,22962,JAM JAR WITH PINK LID,3,2011-12-02 16:39:00,1.63,,United Kingdom,4.89,2011-12,False
544485,22631,CIRCUS PARADE LUNCH BOX,3,2011-02-21 11:35:00,1.95,17757.0,United Kingdom,5.85,2011-02,False
547663,21592,RETROSPOT CIGAR BOX MATCHES,1,2011-03-24 13:16:00,1.25,16022.0,United Kingdom,1.25,2011-03,False
540551,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-01-10 09:43:00,2.51,,United Kingdom,2.51,2011-01,False
569148,22867,HAND WARMER BIRD DESIGN,12,2011-09-30 15:52:00,2.1,16613.0,United Kingdom,25.200000000000003,2011-09,False
538365,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-12-12 10:11:00,4.95,17243.0,United Kingdom,9.9,2010-12,False
544202,85099B,JUMBO BAG RED RETROSPOT,4,2011-02-17 10:29:00,4.13,,United Kingdom,16.52,2011-02,False
560942,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-07-22 11:31:00,1.65,15005.0,United Kingdom,3.3,2011-07,False
581448,23080,RED METAL BOX TOP SECRET,6,2011-12-08 17:24:00,8.25,15208.0,United Kingdom,49.5,2011-12,False
580999,21154,RED RETROSPOT OVEN GLOVE,4,2011-12-06 17:49:00,1.25,17883.0,United Kingdom,5.0,2011-12,False
578151,23355,HOT WATER BOTTLE KEEP CALM,4,2011-11-23 11:18:00,4.95,16020.0,United Kingdom,19.8,2011-11,False
569702,23033,DRAWER KNOB CERAMIC RED,6,2011-10-05 16:09:00,1.45,14396.0,United Kingdom,8.7,2011-10,False
558632,22419,LIPSTICK PEN RED,24,2011-06-30 18:44:00,0.42,17930.0,United Kingdom,10.08,2011-06,False
559746,22456,NATURAL SLATE CHALKBOARD LARGE,6,2011-07-12 11:16:00,4.95,16515.0,United Kingdom,29.700000000000003,2011-07,False
554682,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,2011-05-25 16:08:00,3.75,14085.0,United Kingdom,3.75,2011-05,False
562955,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,52,2011-08-11 10:14:00,4.13,,United Kingdom,214.76,2011-08,False
550500,85093,CANDY SPOT EGG WARMER HARE,11,2011-04-18 15:26:00,0.83,,United Kingdom,9.129999999999999,2011-04,False
579148,22130,PARTY CONE CHRISTMAS DECORATION,24,2011-11-28 13:20:00,0.85,17523.0,United Kingdom,20.4,2011-11,False
566566,84660A,WHITE STITCHED WALL CLOCK,1,2011-09-13 12:32:00,7.46,14096.0,United Kingdom,7.46,2011-09,False
580611,22723,SET OF 6 HERB TINS SKETCHBOOK,2,2011-12-05 11:49:00,1.25,12748.0,United Kingdom,2.5,2011-12,False
569358,23342,MINT DINER WALL CLOCK,2,2011-10-03 14:53:00,8.5,18257.0,United Kingdom,17.0,2011-10,False
543467,22174,PHOTO CUBE,1,2011-02-08 14:35:00,3.29,,United Kingdom,3.29,2011-02,False
563543,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-08-17 12:06:00,2.08,15039.0,United Kingdom,20.8,2011-08,False
536623,21519,GIN & TONIC DIET GREETING CARD,12,2010-12-02 10:39:00,0.42,15601.0,United Kingdom,5.04,2010-12,False
543200,21035,SET/2 RED RETROSPOT TEA TOWELS,1,2011-02-04 13:03:00,5.79,,United Kingdom,5.79,2011-02,False
573263,23308,SET OF 60 VINTAGE LEAF CAKE CASES,240,2011-10-28 12:34:00,0.42,13694.0,United Kingdom,100.8,2011-10,False
548257,22854,CREAM SWEETHEART EGG HOLDER,24,2011-03-30 10:54:00,4.25,13802.0,United Kingdom,102.0,2011-03,False
546406,21401,BLUE PUDDING SPOON,1,2011-03-11 16:21:00,0.42,,United Kingdom,0.42,2011-03,False
558991,22069,BROWN  PIRATE TREASURE CHEST,1,2011-07-05 11:32:00,1.65,14606.0,United Kingdom,1.65,2011-07,False
563090,20977,36 PENCILS TUBE WOODLAND,16,2011-08-11 17:00:00,1.25,16186.0,United Kingdom,20.0,2011-08,False
539642,22746,POPPY'S PLAYHOUSE LIVINGROOM,2,2010-12-20 15:35:00,2.1,15867.0,United Kingdom,4.2,2010-12,False
581472,22795,SWEETHEART RECIPE BOOK STAND,6,2011-12-08 19:55:00,6.75,15796.0,United Kingdom,40.5,2011-12,False
537654,22961,JAM MAKING SET PRINTED,8,2010-12-07 15:59:00,1.45,,United Kingdom,11.6,2010-12,False
562104,20717,STRAWBERRY SHOPPER BAG,1,2011-08-02 14:31:00,2.46,,United Kingdom,2.46,2011-08,False
541592,20717,STRAWBERRY SHOPPER BAG,30,2011-01-19 15:08:00,0.83,,United Kingdom,24.9,2011-01,False
541424,22335,HEART DECORATION PAINTED ZINC,1,2011-01-17 17:57:00,1.25,,United Kingdom,1.25,2011-01,False
544301,22196,SMALL HEART MEASURING SPOONS,1,2011-02-17 12:59:00,0.85,14606.0,United Kingdom,0.85,2011-02,False
541878,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-01-24 10:28:00,2.08,,United Kingdom,2.08,2011-01,False
579287,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-11-29 10:58:00,1.25,13496.0,United Kingdom,15.0,2011-11,False
541524,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-01-19 10:49:00,7.95,17091.0,United Kingdom,15.9,2011-01,False
579516,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-11-29 17:52:00,0.85,17841.0,United Kingdom,1.7,2011-11,False
550987,21931,JUMBO STORAGE BAG SUKI,1,2011-04-21 18:10:00,4.13,,United Kingdom,4.13,2011-04,False
564166,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-08-23 13:40:00,0.55,15089.0,United Kingdom,13.200000000000001,2011-08,False
565427,22328,ROUND SNACK BOXES SET OF 4 FRUITS,1,2011-09-04 12:49:00,2.95,17774.0,United Kingdom,2.95,2011-09,False
543111,22939,APRON APPLE DELIGHT,2,2011-02-03 12:44:00,4.95,15719.0,United Kingdom,9.9,2011-02,False
562955,21249,WOODLAND  HEIGHT CHART STICKERS,1,2011-08-11 10:14:00,5.79,,United Kingdom,5.79,2011-08,False
544592,22668,PINK BABY BUNTING,5,2011-02-21 15:30:00,2.95,16775.0,United Kingdom,14.75,2011-02,False
543800,22961,JAM MAKING SET PRINTED,6,2011-02-13 11:36:00,1.45,17282.0,United Kingdom,8.7,2011-02,False
560090,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-07-14 16:46:00,4.13,,United Kingdom,4.13,2011-07,False
542114,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-01-25 14:00:00,1.65,16943.0,United Kingdom,19.799999999999997,2011-01,False
558641,21171,BATHROOM METAL SIGN,12,2011-07-01 09:19:00,1.45,17865.0,United Kingdom,17.4,2011-07,False
576618,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,2011-11-15 17:00:00,1.63,,United Kingdom,1.63,2011-11,False
549957,22855,FINE WICKER HEART,12,2011-04-13 13:45:00,1.25,13539.0,United Kingdom,15.0,2011-04,False
544316,22024,RAINY LADIES BIRTHDAY CARD,12,2011-02-17 14:49:00,0.42,16556.0,United Kingdom,5.04,2011-02,False
581166,23307,SET OF 60 PANTRY DESIGN CAKE CASES,1,2011-12-07 14:43:00,0.55,15525.0,United Kingdom,0.55,2011-12,False
554542,22961,JAM MAKING SET PRINTED,12,2011-05-25 08:32:00,1.45,15194.0,United Kingdom,17.4,2011-05,False
556095,22699,ROSES REGENCY TEACUP AND SAUCER,1,2011-06-08 15:27:00,5.79,,United Kingdom,5.79,2011-06,False
570096,21207,SKULL AND CROSSBONES  GARLAND,3,2011-10-07 11:58:00,1.65,15311.0,United Kingdom,4.949999999999999,2011-10,False
579291,22737,RIBBON REEL CHRISTMAS PRESENT,8,2011-11-29 11:21:00,4.13,,United Kingdom,33.04,2011-11,False
C578371,21624,VINTAGE UNION JACK DOORSTOP,-2,2011-11-24 11:16:00,5.95,14410.0,United Kingdom,-11.9,2011-11,True
568519,23365,SET 12 COLOUR PENCILS LOVE LONDON,16,2011-09-27 12:57:00,0.65,16607.0,United Kingdom,10.4,2011-09,False
547209,20728,LUNCH BAG CARS BLUE,20,2011-03-21 14:44:00,1.65,13081.0,United Kingdom,33.0,2011-03,False
571505,23374,RED SPOT PAPER GIFT BAG,20,2011-10-17 15:19:00,0.82,17244.0,United Kingdom,16.4,2011-10,False
C550808,22699,ROSES REGENCY TEACUP AND SAUCER,-1,2011-04-20 15:57:00,2.95,14323.0,United Kingdom,-2.95,2011-04,True
571846,21930,JUMBO STORAGE BAG SKULLS,1,2011-10-19 12:35:00,2.08,17841.0,United Kingdom,2.08,2011-10,False
549155,37500,TEA TIME TEAPOT IN GIFT BOX,1,2011-04-06 17:08:00,8.29,,United Kingdom,8.29,2011-04,False
570423,20972,PINK CREAM FELT CRAFT TRINKET BOX,5,2011-10-10 13:38:00,1.25,14451.0,United Kingdom,6.25,2011-10,False
547651,22555,PLASTERS IN TIN STRONGMAN,1,2011-03-24 12:11:00,1.65,16904.0,United Kingdom,1.65,2011-03,False
553540,20675,BLUE POLKADOT BOWL,72,2011-05-17 15:32:00,1.06,17511.0,United Kingdom,76.32000000000001,2011-05,False
559055,23084,RABBIT NIGHT LIGHT,8,2011-07-05 17:09:00,4.13,,United Kingdom,33.04,2011-07,False
579512,84991,60 TEATIME FAIRY CAKE CASES,1,2011-11-29 16:47:00,1.25,,United Kingdom,1.25,2011-11,False
567288,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-09-19 11:49:00,1.25,16906.0,United Kingdom,1.25,2011-09,False
578805,20676,RED RETROSPOT BOWL,8,2011-11-25 12:57:00,1.25,16401.0,United Kingdom,10.0,2011-11,False
573879,22632,HAND WARMER RED RETROSPOT,2,2011-11-01 13:21:00,2.1,15039.0,United Kingdom,4.2,2011-11,False
561371,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-07-26 16:25:00,2.46,,United Kingdom,4.92,2011-07,False
574700,23300,GARDENERS KNEELING PAD CUP OF TEA,4,2011-11-06 13:53:00,1.65,16033.0,United Kingdom,6.6,2011-11,False
571716,21892,TRADITIONAL WOODEN CATCH CUP GAME,8,2011-10-18 17:05:00,2.46,,United Kingdom,19.68,2011-10,False
568411,23349,ROLL WRAP VINTAGE CHRISTMAS,1,2011-09-27 10:52:00,2.46,,United Kingdom,2.46,2011-09,False
579508,21439,BASKET OF TOADSTOOLS,1,2011-11-29 16:33:00,2.46,,United Kingdom,2.46,2011-11,False
580996,23310,BUBBLEGUM RING ASSORTED,36,2011-12-06 17:18:00,0.42,14578.0,United Kingdom,15.12,2011-12,False
581191,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-12-07 16:56:00,8.5,17449.0,United Kingdom,8.5,2011-12,False
573551,23581,JUMBO BAG PAISLEY PARK,6,2011-10-31 13:35:00,2.08,15044.0,United Kingdom,12.48,2011-10,False
547654,21242,RED RETROSPOT PLATE,1,2011-03-24 12:32:00,1.69,14527.0,United Kingdom,1.69,2011-03,False
557640,23204,CHARLOTTE BAG APPLES DESIGN,9,2011-06-21 16:24:00,2.46,,United Kingdom,22.14,2011-06,False
546791,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-03-17 10:38:00,9.95,17716.0,United Kingdom,19.9,2011-03,False
569229,85032C,CURIOUS IMAGES GIFT WRAP SET,1,2011-10-02 14:56:00,0.65,14502.0,United Kingdom,0.65,2011-10,False
574907,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-11-07 15:33:00,0.42,17043.0,United Kingdom,3.36,2011-11,False
545027,22328,ROUND SNACK BOXES SET OF 4 FRUITS,1,2011-02-25 14:59:00,4.13,,United Kingdom,4.13,2011-02,False
566060,21935,SUKI  SHOULDER BAG,2,2011-09-08 15:27:00,1.63,,United Kingdom,3.26,2011-09,False
559817,22381,TOY TIDY PINK POLKADOT,1,2011-07-12 16:20:00,4.13,,United Kingdom,4.13,2011-07,False
547488,22663,JUMBO BAG DOLLY GIRL DESIGN,2,2011-03-23 11:30:00,1.95,13821.0,United Kingdom,3.9,2011-03,False
558777,21063,PARTY INVITES JAZZ HEARTS,2,2011-07-04 10:23:00,0.83,,United Kingdom,1.66,2011-07,False
539733,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-12-21 15:13:00,4.95,,United Kingdom,4.95,2010-12,False
556023,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2011-06-08 12:21:00,2.08,14527.0,United Kingdom,8.32,2011-06,False
547887,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-03-28 09:30:00,1.25,16245.0,United Kingdom,15.0,2011-03,False
568198,21731,RED TOADSTOOL LED NIGHT LIGHT,6,2011-09-25 14:52:00,1.65,16771.0,United Kingdom,9.899999999999999,2011-09,False
554702,48173C,DOORMAT BLACK FLOCK,2,2011-05-26 09:45:00,7.95,15805.0,United Kingdom,15.9,2011-05,False
566772,22716,CARD CIRCUS PARADE,24,2011-09-15 09:41:00,0.42,13107.0,United Kingdom,10.08,2011-09,False
571560,23170,REGENCY TEA PLATE ROSES,12,2011-10-18 09:54:00,1.65,14897.0,United Kingdom,19.799999999999997,2011-10,False
537227,22193,RED DINER WALL CLOCK,2,2010-12-06 08:42:00,8.5,17677.0,United Kingdom,17.0,2010-12,False
554066,23298,SPOTTY BUNTING,8,2011-05-22 10:40:00,4.95,12916.0,United Kingdom,39.6,2011-05,False
576780,22465,HANGING METAL STAR LANTERN,12,2011-11-16 13:27:00,1.65,13258.0,United Kingdom,19.799999999999997,2011-11,False
553937,22631,CIRCUS PARADE LUNCH BOX,1,2011-05-20 10:33:00,1.95,14056.0,United Kingdom,1.95,2011-05,False
565453,23354,6 GIFT TAGS 50'S CHRISTMAS,24,2011-09-04 16:05:00,0.83,15136.0,United Kingdom,19.919999999999998,2011-09,False
555522,22721,SET OF 3 CAKE TINS SKETCHBOOK,4,2011-06-05 11:29:00,4.95,15796.0,United Kingdom,19.8,2011-06,False
580730,21787,RAIN PONCHO RETROSPOT,5,2011-12-05 17:28:00,1.63,,United Kingdom,8.149999999999999,2011-12,False
538149,21258,VICTORIAN SEWING BOX LARGE,4,2010-12-09 16:27:00,25.49,,United Kingdom,101.96,2010-12,False
579256,21894,POTTING SHED SEED ENVELOPES,12,2011-11-29 08:07:00,1.25,13349.0,United Kingdom,15.0,2011-11,False
566281,23167,SMALL CERAMIC TOP STORAGE JAR,1,2011-09-11 14:15:00,0.83,12748.0,United Kingdom,0.83,2011-09,False
544812,22084,PAPER CHAIN KIT EMPIRE,7,2011-02-23 15:58:00,5.79,,United Kingdom,40.53,2011-02,False
563073,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-08-11 15:56:00,0.55,18235.0,United Kingdom,13.200000000000001,2011-08,False
566290,85124C,GREEN JUICY FRUIT PHOTO FRAME,1,2011-09-11 15:24:00,2.55,14456.0,United Kingdom,2.55,2011-09,False
542228,21164,HOME SWEET HOME METAL SIGN,5,2011-01-26 13:37:00,2.95,13113.0,United Kingdom,14.75,2011-01,False
544316,22620,4 TRADITIONAL SPINNING TOPS,12,2011-02-17 14:49:00,1.25,16556.0,United Kingdom,15.0,2011-02,False
568780,22555,PLASTERS IN TIN STRONGMAN,24,2011-09-29 08:27:00,1.65,18235.0,United Kingdom,39.599999999999994,2011-09,False
575837,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,18,2011-11-11 11:37:00,1.25,12748.0,United Kingdom,22.5,2011-11,False
542795,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-02-01 10:59:00,9.95,18055.0,United Kingdom,19.9,2011-02,False
543468,22675,FRENCH KITCHEN SIGN BLUE METAL,4,2011-02-08 14:45:00,1.25,14562.0,United Kingdom,5.0,2011-02,False
568061,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2011-09-23 13:12:00,1.65,16910.0,United Kingdom,1.65,2011-09,False
581378,85150,LADIES & GENTLEMEN METAL SIGN,2,2011-12-08 12:50:00,2.55,17673.0,United Kingdom,5.1,2011-12,False
538177,84596E,SMALL LICORICE DES PINK BOWL,1,2010-12-10 09:51:00,2.51,,United Kingdom,2.51,2010-12,False
554069,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,2011-05-22 10:57:00,2.95,15281.0,United Kingdom,35.400000000000006,2011-05,False
542112,22412,METAL SIGN NEIGHBOURHOOD WITCH,3,2011-01-25 13:55:00,2.1,13168.0,United Kingdom,6.300000000000001,2011-01,False
580112,22469,HEART OF WICKER SMALL,24,2011-12-01 15:56:00,1.65,13089.0,United Kingdom,39.599999999999994,2011-12,False
554285,22501,PICNIC BASKET WICKER LARGE,1,2011-05-23 14:15:00,20.79,,United Kingdom,20.79,2011-05,False
563404,21174,POTTERING IN THE SHED METAL SIGN,12,2011-08-16 11:04:00,2.08,16303.0,United Kingdom,24.96,2011-08,False
579900,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-12-01 08:34:00,1.69,15951.0,United Kingdom,13.52,2011-12,False
547042,20973,12 PENCIL SMALL TUBE WOODLAND,10,2011-03-20 11:00:00,1.25,,United Kingdom,12.5,2011-03,False
545018,22457,NATURAL SLATE HEART CHALKBOARD,6,2011-02-25 13:53:00,2.95,14481.0,United Kingdom,17.700000000000003,2011-02,False
577482,23356,LOVE HOT WATER BOTTLE,2,2011-11-20 11:43:00,5.95,16762.0,United Kingdom,11.9,2011-11,False
574734,47559B,TEA TIME OVEN GLOVE,1,2011-11-06 15:20:00,1.25,15025.0,United Kingdom,1.25,2011-11,False
571433,23438,RED SPOT GIFT BAG LARGE,24,2011-10-17 13:19:00,1.25,13015.0,United Kingdom,30.0,2011-10,False
542408,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-01-27 16:29:00,2.55,13280.0,United Kingdom,15.299999999999999,2011-01,False
549298,21622,VINTAGE UNION JACK CUSHION COVER,4,2011-04-08 08:20:00,4.95,13015.0,United Kingdom,19.8,2011-04,False
575754,23084,RABBIT NIGHT LIGHT,1,2011-11-11 10:43:00,2.08,17295.0,United Kingdom,2.08,2011-11,False
572668,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2011-10-25 13:07:00,3.25,18045.0,United Kingdom,3.25,2011-10,False
578852,22621,TRADITIONAL KNITTING NANCY,1,2011-11-27 11:12:00,1.65,17841.0,United Kingdom,1.65,2011-11,False
564785,23123,COCKTAIL SWORDS 50 PIECES,2,2011-08-30 11:28:00,0.83,,United Kingdom,1.66,2011-08,False
575340,23504,PLAYING CARDS JUBILEE UNION JACK,16,2011-11-09 14:31:00,1.25,15485.0,United Kingdom,20.0,2011-11,False
559693,20771,CHRYSANTHEMUM  JOURNAL,1,2011-07-11 16:21:00,2.46,,United Kingdom,2.46,2011-07,False
541423,22259,FELT FARM ANIMAL HEN,3,2011-01-17 17:54:00,0.83,,United Kingdom,2.4899999999999998,2011-01,False
575950,23356,LOVE HOT WATER BOTTLE,2,2011-11-13 11:53:00,5.95,16983.0,United Kingdom,11.9,2011-11,False
574710,21741,COSY SLIPPER SHOES LARGE GREEN,2,2011-11-06 14:17:00,2.95,15427.0,United Kingdom,5.9,2011-11,False
536667,21739,COSY SLIPPER SHOES SMALL GREEN,6,2010-12-02 12:09:00,2.95,15260.0,United Kingdom,17.700000000000003,2010-12,False
556926,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-06-15 14:26:00,2.95,16324.0,United Kingdom,2.95,2011-06,False
537219,22949,36 DOILIES DOLLY GIRL,1,2010-12-05 15:47:00,1.45,14081.0,United Kingdom,1.45,2010-12,False
573865,22677,FRENCH BLUE METAL DOOR SIGN 2,3,2011-11-01 12:00:00,1.25,15311.0,United Kingdom,3.75,2011-11,False
539437,22469,HEART OF WICKER SMALL,6,2010-12-17 14:54:00,3.36,,United Kingdom,20.16,2010-12,False
557406,22488,NATURAL SLATE RECTANGLE CHALKBOARD,48,2011-06-20 11:30:00,1.45,15747.0,United Kingdom,69.6,2011-06,False
552000,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-05-05 15:56:00,1.63,,United Kingdom,19.56,2011-05,False
554441,22273,FELTCRAFT DOLL MOLLY,6,2011-05-24 12:22:00,2.95,13213.0,United Kingdom,17.700000000000003,2011-05,False
575959,23329,DECORATIVE WICKER HEART LARGE,2,2011-11-13 12:27:00,1.65,14547.0,United Kingdom,3.3,2011-11,False
568181,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-09-25 13:42:00,1.25,17154.0,United Kingdom,15.0,2011-09,False
551584,21936,RED RETROSPOT PICNIC BAG,5,2011-05-03 11:22:00,2.95,15620.0,United Kingdom,14.75,2011-05,False
576615,23456,MEDIUM PARLOUR PICTURE FRAME,1,2011-11-15 16:42:00,4.15,17231.0,United Kingdom,4.15,2011-11,False
548552,22224,WHITE LOVEBIRD LANTERN,6,2011-04-01 09:06:00,2.95,17613.0,United Kingdom,17.700000000000003,2011-04,False
556111,22029,SPACEBOY BIRTHDAY CARD,12,2011-06-09 09:16:00,0.42,13004.0,United Kingdom,5.04,2011-06,False
556537,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,2011-06-13 12:38:00,2.1,17725.0,United Kingdom,12.600000000000001,2011-06,False
